continent;location;date;total_cases;total_deaths;total_tests;positive_rate;total_vaccinations;population;aged_65_older;aged_70_older;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers
South America;Brazil;10/03/2021;11202305;270656;;;10362487;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;11/03/2021;11277717;272889;;;10740859;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;12/03/2021;11363380;275105;;;11149530;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;13/03/2021;11439558;277102;;;11362190;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;14/03/2021;11483370;278229;;;11422666;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;15/03/2021;11519609;279286;;;11895560;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;16/03/2021;11603535;282127;;;;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;17/03/2021;11693838;284775;;;12682290;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;18/03/2021;11780820;287499;;;13013331;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;19/03/2021;11871390;290314;;;13335728;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;20/03/2021;11950459;292752;;;13479165;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;21/03/2021;11998233;294042;;;13562176;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;22/03/2021;12047526;295425;;;14116560;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;23/03/2021;12130019;298676;;;15209201;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;24/03/2021;12220011;300685;;;15943964;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;25/03/2021;12320169;303462;;;16557071;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;26/03/2021;12404414;307112;;;17032868;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;27/03/2021;12490362;310550;;;17519083;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;28/03/2021;12534688;312206;;;17706983;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;29/03/2021;12573615;313866;;;18082153;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Brazil;30/03/2021;12658109;317646;;;18222559;212559409;8,552;5,06;177,961;8,11;10,1;17,9
South America;Chile;01/04/2020;3137;16;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;02/04/2020;3510;18;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;03/04/2020;3843;22;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;04/04/2020;4355;27;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;05/04/2020;4665;34;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;06/04/2020;5009;37;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;07/04/2020;5310;43;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;08/04/2020;5740;48;;;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;09/04/2020;6166;57;68353;0,097;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;10/04/2020;6695;65;72797;0,097;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;11/04/2020;7366;73;76374;0,1;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;12/04/2020;7652;80;82271;0,098;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;13/04/2020;7964;82;85035;0,1;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;14/04/2020;8356;92;87794;0,1;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;15/04/2020;8712;94;91873;0,102;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;16/04/2020;9246;105;98424;0,105;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;17/04/2020;9691;116;103873;0,106;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;18/04/2020;10598;126;108891;0,103;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;19/04/2020;10956;133;113649;0,106;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;20/04/2020;11375;139;118827;0,109;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;21/04/2020;11700;147;122357;0,111;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;22/04/2020;12164;160;128722;0,113;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;23/04/2020;12680;168;135147;0,113;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;24/04/2020;13174;174;142267;0,115;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;25/04/2020;14537;181;149212;0,12;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;26/04/2020;15010;189;155975;0,125;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;27/04/2020;15492;198;161235;0,125;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;28/04/2020;16044;207;166165;0,132;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;29/04/2020;16564;216;172619;0,142;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;30/04/2020;17702;227;180517;0,152;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;01/05/2020;18687;234;189433;0,16;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;02/05/2020;21213;247;199400;0,168;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;03/05/2020;22441;260;206218;0,178;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;04/05/2020;23421;270;214131;0,187;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;05/05/2020;24794;275;222095;0,195;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;06/05/2020;25826;281;232108;0,198;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;07/05/2020;27359;285;244226;0,202;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;08/05/2020;28750;294;255961;0,209;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;09/05/2020;32208;304;267904;0,216;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;10/05/2020;33855;312;280684;0,225;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;11/05/2020;35052;323;294057;0,236;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;12/05/2020;36710;335;303340;0,245;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;13/05/2020;39370;346;313750;0,253;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;14/05/2020;42029;368;325417;0,264;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;15/05/2020;44531;394;341512;0,271;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;16/05/2020;50016;421;350325;0,283;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;17/05/2020;52369;450;363496;0,291;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;18/05/2020;54647;478;381011;0,299;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;19/05/2020;58167;509;397200;0,308;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;20/05/2020;62205;544;409669;0,317;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;21/05/2020;66169;589;426003;0,33;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;22/05/2020;70445;630;442093;0,343;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;23/05/2020;80287;673;457332;0,349;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;24/05/2020;83996;718;471758;0,355;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;25/05/2020;88891;761;488041;0,361;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;26/05/2020;92855;806;501125;0,362;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;27/05/2020;97183;841;514523;0,364;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;28/05/2020;101837;890;530173;0,36;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;29/05/2020;105532;944;546506;0,357;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;30/05/2020;118720;997;563320;0,357;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;31/05/2020;123550;1054;582440;0,353;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;01/06/2020;129020;1113;599330;0,351;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;02/06/2020;132548;1188;612772;0,348;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;03/06/2020;137490;1275;628318;0,343;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;04/06/2020;142154;1356;646458;0,344;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;05/06/2020;146361;1448;668556;0,34;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;06/06/2020;160351;1541;687510;0,338;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;07/06/2020;166756;1637;708773;0,335;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;08/06/2020;171452;2264;728815;0,331;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;09/06/2020;175365;2283;746592;0,326;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;10/06/2020;181062;2475;761067;0,325;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;11/06/2020;186698;2648;781043;0,317;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;12/06/2020;193452;2870;799776;0,313;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;13/06/2020;201634;3101;819999;0,307;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;14/06/2020;208572;3323;840150;0,304;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;15/06/2020;213715;3362;858958;0,301;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;16/06/2020;218728;3383;873533;0,302;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;17/06/2020;220628;3615;886169;0,299;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;18/06/2020;225103;3841;903166;0,296;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;19/06/2020;231393;4093;923513;0,292;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;20/06/2020;236748;4295;943593;0,289;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;21/06/2020;242355;4479;963708;0,281;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;22/06/2020;246963;4502;982353;0,277;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;23/06/2020;250767;4505;995060;0,272;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;24/06/2020;254416;4731;1007635;0,267;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;25/06/2020;259064;4903;1025081;0,263;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;26/06/2020;263360;5068;1043330;0,259;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;27/06/2020;267766;5347;1061274;0,253;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;28/06/2020;271982;5509;1079644;0,252;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;29/06/2020;275999;5575;1096443;0,249;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;30/06/2020;279393;5688;1109792;0,246;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;01/07/2020;282043;5753;1120177;0,242;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;02/07/2020;284541;5920;1131008;0,237;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;03/07/2020;288089;6051;1146593;0,233;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;04/07/2020;291847;6192;1163880;0,224;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;05/07/2020;295532;6308;1181884;0,216;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;06/07/2020;298557;6384;1198261;0,208;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;07/07/2020;301019;6434;1210326;0,2;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;08/07/2020;303083;6573;1220790;0,192;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;09/07/2020;306216;6682;1237632;0,186;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;10/07/2020;309274;6781;1255359;0,178;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;11/07/2020;312029;6881;1273627;0,173;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;12/07/2020;315041;6979;1292798;0,164;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;13/07/2020;317657;7024;1310265;0,159;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;14/07/2020;319493;7069;1322503;0,153;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;15/07/2020;321205;7186;1334712;0,149;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;16/07/2020;323698;7290;1351904;0,147;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;17/07/2020;326439;8347;1370603;0,145;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;18/07/2020;328846;8445;1388319;0,142;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;19/07/2020;330930;8503;1404047;0,143;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;20/07/2020;333029;8633;1420390;0,14;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;21/07/2020;334683;8677;1432980;0,139;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;22/07/2020;336402;8722;1445773;0,137;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;23/07/2020;338759;8838;1464640;0,132;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;24/07/2020;341304;8914;1485711;0,128;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;25/07/2020;343592;9020;1504844;0,124;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;26/07/2020;345790;9112;1524553;0,118;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;27/07/2020;347923;9187;1546097;0,114;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;28/07/2020;349800;9240;1563693;0,108;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;29/07/2020;351575;9278;1580823;0,104;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;30/07/2020;353536;9377;1601118;0,099;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;31/07/2020;355667;9457;1623992;0,096;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;01/08/2020;357658;9533;1648390;0,094;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;02/08/2020;359731;9608;1673289;0,091;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;03/08/2020;361493;9707;1697558;0,089;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;04/08/2020;362962;9745;1716415;0,09;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;05/08/2020;364723;9792;1737813;0,089;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;06/08/2020;366671;9889;1760615;0,088;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;07/08/2020;368825;9958;1785858;0,087;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;08/08/2020;371023;10011;1812895;0,086;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;09/08/2020;373056;10077;1841355;0,085;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;10/08/2020;375044;10139;1867367;0,083;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;11/08/2020;376616;10178;1889616;0,081;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;12/08/2020;378168;10205;1908964;0,078;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;13/08/2020;380034;10299;1932592;0,076;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;14/08/2020;382111;10340;1960210;0,075;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;15/08/2020;383902;10395;1988709;0,073;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;16/08/2020;385946;10452;2019591;0,072;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;17/08/2020;387502;10513;2044880;0,071;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;18/08/2020;388855;10546;2068079;0,07;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;19/08/2020;390037;10578;2087354;0,07;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;20/08/2020;391849;10671;2113632;0,071;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;21/08/2020;393769;10723;2142301;0,071;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;22/08/2020;395708;10792;2172028;0,07;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;23/08/2020;397665;10852;2204009;0,07;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;24/08/2020;399568;10916;2231463;0,07;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;25/08/2020;400985;10958;2255966;0,069;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;26/08/2020;402365;10990;2276223;0,069;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;27/08/2020;404102;11072;2303242;0,068;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;28/08/2020;405972;11132;2333516;0,067;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;29/08/2020;408009;11181;2365753;0,067;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;30/08/2020;409974;11244;2400522;0,066;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;31/08/2020;411726;11289;2432436;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;01/09/2020;413145;11321;2458762;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;02/09/2020;414739;11344;2481508;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;03/09/2020;416501;11422;2508750;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;04/09/2020;418469;11494;2540718;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;05/09/2020;420434;11551;2575313;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;06/09/2020;422510;11592;2610602;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;07/09/2020;424274;11652;2641589;0,065;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;08/09/2020;425541;11682;2669569;0,064;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;09/09/2020;427027;11702;2691374;0,063;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;10/09/2020;428669;11781;2719687;0,063;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;11/09/2020;430535;11850;2753769;0,063;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;12/09/2020;432666;11895;2791831;0,062;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;13/09/2020;434748;11949;2828129;0,062;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;14/09/2020;436433;12013;2860706;0,061;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;15/09/2020;437983;12040;2887903;0,061;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;16/09/2020;439287;12058;2911005;0,061;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;17/09/2020;441150;12142;2942651;0,062;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;18/09/2020;442827;12199;2975891;0,066;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;19/09/2020;444674;12254;3010713;0,07;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;20/09/2020;446274;12286;3038333;0,071;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;21/09/2020;447468;12298;3055155;0,072;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
South America;Chile;22/09/2020;448523;12321;3068544;0,072;;19116209;11,087;6,938;127,993;8,46;34,2;41,5
